investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004285,1/8/2024,120843,Lumpsum,154122,Punjab,Chandigarh,T30,26-35,Male,8,UPI,Verified
INV003161,1/8/2024,119599,Lumpsum,341506,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,Net Banking,Verified
INV001111,1/8/2024,101206,Redemption,150718,Delhi,Gurugram,T30,18-25,Male,7.8,Net Banking,Verified
INV000567,1/8/2024,120843,Lumpsum,329312,Delhi,New Delhi,T30,26-35,Male,9.1,Cheque,Verified
INV003713,1/8/2024,119551,SIP,2267,West Bengal,Kolkata,T30,36-45,Female,29.9,Net Banking,Verified
INV003902,1/8/2024,118636,Redemption,357460,Karnataka,Mysore,B30,26-35,Male,23.1,Mandate,Verified
INV000156,1/8/2024,125497,SIP,3302,Telangana,Hyderabad,T30,46-55,Male,29.1,UPI,Verified
INV000260,1/8/2024,149322,SIP,2582,Delhi,Gurugram,T30,18-25,Male,4.1,Mandate,Verified
INV001916,1/8/2024,100033,SIP,2612,Haryana,Gurugram,T30,26-35,Male,11,Cheque,Verified
INV003473,1/8/2024,120843,SIP,1197,Telangana,Hyderabad,T30,26-35,Male,16.5,UPI,Verified
INV003136,1/8/2024,125497,Lumpsum,21407,Haryana,Gurugram,T30,56+,Male,34.4,Cheque,Verified
INV001385,1/8/2024,119092,SIP,2097,Tamil Nadu,Chennai,T30,26-35,Male,13.7,Mandate,Verified
INV004833,1/8/2024,118635,Lumpsum,351348,Madhya Pradesh,Bhopal,B30,26-35,Female,16.5,Cheque,Verified
INV004983,1/8/2024,148569,Redemption,170231,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Mandate,Verified
INV004887,1/8/2024,120503,Lumpsum,4541,Gujarat,Surat,T30,56+,Female,79.4,Mandate,Verified
INV004946,1/8/2024,120841,Redemption,186769,Gujarat,Surat,T30,26-35,Female,19.5,Net Banking,Verified
INV004609,1/8/2024,149322,Lumpsum,54390,Karnataka,Bangalore,T30,26-35,Female,10.3,UPI,Verified
INV004609,1/8/2024,120506,SIP,3263,Karnataka,Bangalore,T30,26-35,Female,10.3,Net Banking,Verified
INV002754,1/8/2024,120504,SIP,17836,Karnataka,Bangalore,T30,46-55,Male,82.6,Net Banking,Verified
INV003398,1/8/2024,149323,Lumpsum,325398,Karnataka,Bangalore,T30,36-45,Male,42,Cheque,Verified
INV004774,1/8/2024,120843,Lumpsum,357780,Tamil Nadu,Coimbatore,B30,36-45,Male,21.8,UPI,Verified
INV002951,1/8/2024,102886,Lumpsum,28656,Karnataka,Bangalore,T30,36-45,Male,58.6,Cheque,Verified
INV002523,1/8/2024,118634,Lumpsum,283929,Telangana,Hyderabad,T30,46-55,Female,57.2,Mandate,Verified
INV003957,1/8/2024,120841,SIP,4104,Delhi,Noida,T30,36-45,Male,30.9,Mandate,Verified
INV000833,1/8/2024,100025,SIP,2520,Maharashtra,Nashik,B30,18-25,Male,4.4,Mandate,Verified
INV004178,1/8/2024,120506,SIP,1991,Rajasthan,Jaipur,T30,26-35,Male,24.4,Net Banking,Verified
INV003133,1/8/2024,102886,Lumpsum,316291,West Bengal,Kolkata,T30,46-55,Male,72.8,Net Banking,Verified
INV000138,1/9/2024,119092,Lumpsum,183948,Telangana,Hyderabad,T30,26-35,Male,24.7,UPI,Verified
INV001105,1/9/2024,101206,Lumpsum,310210,West Bengal,Kolkata,T30,18-25,Female,3.4,UPI,Verified
INV000044,1/9/2024,125498,Lumpsum,308582,Karnataka,Mysore,B30,36-45,Male,34.9,Net Banking,Verified
INV004672,1/9/2024,102886,Lumpsum,443932,Rajasthan,Jaipur,T30,26-35,Male,23.9,Cheque,Pending
INV001287,1/9/2024,120506,SIP,4216,Telangana,Hyderabad,T30,36-45,Female,19.1,UPI,Verified
INV004852,1/9/2024,119092,SIP,498,Gujarat,Ahmedabad,T30,36-45,Male,35.1,Mandate,Verified
INV001881,1/9/2024,120505,SIP,29130,Telangana,Hyderabad,T30,26-35,Male,11.2,Net Banking,Verified
INV000608,1/9/2024,119092,SIP,14394,Haryana,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified
INV002030,1/9/2024,119552,Redemption,508939,Madhya Pradesh,Bhopal,B30,36-45,Male,31.7,Net Banking,Verified
INV003171,1/9/2024,102885,SIP,8539,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified
INV002101,1/9/2024,119599,SIP,1651,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,Net Banking,Verified
INV000818,1/9/2024,101206,Redemption,317854,Telangana,Hyderabad,T30,56+,Female,62.5,UPI,Verified
INV002951,1/9/2024,120503,Lumpsum,243569,Karnataka,Bangalore,T30,36-45,Male,58.6,Cheque,Verified
INV002490,1/9/2024,100016,SIP,6591,Gujarat,Surat,T30,36-45,Female,28.1,Cheque,Verified
INV002690,1/9/2024,100033,Redemption,240839,Karnataka,Mysore,B30,36-45,Male,58,Cheque,Verified
INV002168,1/9/2024,118632,SIP,9383,Rajasthan,Jaipur,T30,36-45,Male,34.9,Cheque,Verified
INV003544,1/9/2024,118635,SIP,28671,Delhi,Gurugram,T30,26-35,Male,11.7,Mandate,Verified
INV000463,1/9/2024,120844,SIP,451,Gujarat,Ahmedabad,T30,26-35,Male,8.9,Cheque,Verified
INV002958,1/9/2024,118636,Lumpsum,81990,Punjab,Amritsar,B30,26-35,Male,10.3,Mandate,Verified
INV002069,1/9/2024,100025,SIP,50812,West Bengal,Kolkata,T30,46-55,Male,59,Cheque,Verified
INV000167,1/9/2024,118632,SIP,4859,Gujarat,Ahmedabad,T30,56+,Male,55.3,Cheque,Verified
INV001579,1/9/2024,120843,SIP,2446,Karnataka,Bangalore,T30,46-55,Male,71.1,Net Banking,Verified
INV001692,1/9/2024,119599,SIP,4921,Rajasthan,Jaipur,T30,26-35,Male,11.7,Mandate,Verified
INV004080,1/9/2024,119120,Lumpsum,242739,Punjab,Amritsar,B30,26-35,Female,18.7,Mandate,Verified
INV004957,1/9/2024,102887,SIP,2190,Delhi,New Delhi,T30,36-45,Male,51.2,Net Banking,Verified
INV000293,1/9/2024,125497,SIP,17150,Karnataka,Mysore,B30,26-35,Female,19.3,UPI,Verified
INV000630,1/9/2024,118634,Redemption,364446,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,Net Banking,Verified
INV001765,1/9/2024,120841,Lumpsum,97105,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,Cheque,Verified
INV000578,1/9/2024,101207,Lumpsum,115684,Maharashtra,Nashik,B30,26-35,Male,10.9,UPI,Verified
INV000367,1/9/2024,148567,SIP,6893,Haryana,Gurugram,T30,36-45,Male,38.5,UPI,Verified
INV002223,1/9/2024,118632,SIP,14814,Karnataka,Bangalore,T30,36-45,Female,40.7,UPI,Verified
INV002520,1/9/2024,120503,Lumpsum,354499,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Cheque,Verified
INV001410,1/9/2024,120507,Lumpsum,204366,Maharashtra,Mumbai,T30,46-55,Male,26.5,Net Banking,Verified
INV003815,1/9/2024,119598,Lumpsum,591598,Gujarat,Surat,T30,36-45,Male,38.7,UPI,Verified
INV001701,1/9/2024,102885,Redemption,49289,Karnataka,Mysore,B30,26-35,Female,24.4,Mandate,Verified
INV002950,1/9/2024,101208,Lumpsum,423091,Madhya Pradesh,Indore,T30,46-55,Female,37.4,UPI,Verified
INV004380,1/9/2024,120507,Redemption,413580,Gujarat,Surat,T30,36-45,Male,16.6,Mandate,Verified
INV000960,1/9/2024,120506,SIP,808,West Bengal,Kolkata,T30,46-55,Male,90.6,Net Banking,Verified
INV001259,1/9/2024,120506,Lumpsum,290394,Telangana,Hyderabad,T30,26-35,Female,10.6,Mandate,Verified
INV000432,1/9/2024,100016,Lumpsum,208366,Maharashtra,Pune,T30,18-25,Female,6.7,UPI,Verified
INV002107,1/9/2024,100033,SIP,24487,Telangana,Hyderabad,T30,26-35,Male,18.2,Cheque,Verified
INV000313,1/9/2024,119093,Lumpsum,92005,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Mandate,Pending
INV002570,1/9/2024,149323,Lumpsum,497379,Punjab,Chandigarh,T30,36-45,Male,55.3,Mandate,Verified
INV004253,1/9/2024,120503,Lumpsum,307911,Rajasthan,Udaipur,B30,36-45,Male,42.3,UPI,Verified
INV003787,1/9/2024,118636,SIP,7284,Karnataka,Mysore,B30,46-55,Male,29.3,Net Banking,Verified
INV001013,1/9/2024,100025,SIP,10012,Telangana,Hyderabad,T30,36-45,Male,40.6,Cheque,Verified
INV001064,1/9/2024,102887,SIP,29058,West Bengal,Kolkata,T30,46-55,Male,67.9,Net Banking,Verified
INV002584,1/9/2024,119552,SIP,22012,Tamil Nadu,Chennai,T30,36-45,Female,40,Net Banking,Verified
INV004932,1/9/2024,120841,Lumpsum,352318,Tamil Nadu,Chennai,T30,26-35,Female,21.1,UPI,Verified
INV004058,1/9/2024,118632,SIP,2250,Tamil Nadu,Chennai,T30,26-35,Male,22.5,Mandate,Verified
INV001480,1/9/2024,148567,SIP,12372,West Bengal,Kolkata,T30,18-25,Male,3.1,Net Banking,Pending
INV003973,1/9/2024,149322,Redemption,180481,Rajasthan,Jaipur,T30,26-35,Male,11.4,Cheque,Verified
INV001228,1/9/2024,118632,Redemption,199032,Karnataka,Bangalore,T30,36-45,Female,29.8,Mandate,Pending
INV000659,1/9/2024,118636,SIP,409,Haryana,Faridabad,B30,26-35,Male,17.2,Cheque,Verified
INV001006,1/9/2024,120504,SIP,41669,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,UPI,Verified
INV002772,1/9/2024,101207,SIP,4196,Haryana,Faridabad,B30,26-35,Male,14.7,Net Banking,Verified
INV004741,1/9/2024,120503,Lumpsum,312903,Telangana,Hyderabad,T30,26-35,Female,24.9,Cheque,Verified
INV000129,1/9/2024,148569,Lumpsum,172590,Punjab,Amritsar,B30,26-35,Female,21.4,UPI,Verified
INV004638,1/9/2024,118636,Lumpsum,429333,Delhi,New Delhi,T30,26-35,Male,6.3,Mandate,Verified
INV004513,1/9/2024,102885,SIP,2476,Karnataka,Mysore,B30,36-45,Female,16.9,Net Banking,Verified
INV002739,1/9/2024,125497,SIP,40730,Tamil Nadu,Chennai,T30,36-45,Female,20.6,Cheque,Verified
INV000082,1/9/2024,125497,SIP,2172,Rajasthan,Udaipur,B30,26-35,Female,19.6,Net Banking,Verified
INV000059,1/10/2024,148568,SIP,1764,Maharashtra,Nashik,B30,18-25,Male,5.2,Mandate,Verified
INV003485,1/10/2024,148569,Lumpsum,300613,Haryana,Gurugram,T30,36-45,Male,39.1,Net Banking,Verified
INV003974,1/10/2024,118636,SIP,14754,Maharashtra,Nashik,B30,46-55,Male,73.6,UPI,Verified
INV004441,1/10/2024,125498,SIP,2935,Uttar Pradesh,Lucknow,T30,26-35,Male,24,Cheque,Verified
INV001455,1/10/2024,100025,SIP,7465,Madhya Pradesh,Indore,T30,36-45,Male,26.8,UPI,Verified
INV001680,1/10/2024,120841,SIP,9658,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Net Banking,Verified
INV003803,1/10/2024,101206,Lumpsum,127751,Rajasthan,Jaipur,T30,26-35,Male,10.8,UPI,Verified
INV002379,1/10/2024,119092,SIP,4723,Madhya Pradesh,Bhopal,B30,26-35,Male,15.6,Cheque,Verified
INV001680,1/10/2024,120503,Lumpsum,449350,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Mandate,Verified
INV004717,1/10/2024,120841,Redemption,278427,Maharashtra,Nashik,B30,36-45,Female,12.6,Net Banking,Verified
INV004581,1/10/2024,101207,SIP,4666,Gujarat,Surat,T30,26-35,Male,14.7,Cheque,Verified
INV001398,1/10/2024,100025,SIP,982,Madhya Pradesh,Indore,T30,26-35,Female,18.4,Cheque,Verified
INV002335,1/10/2024,100033,SIP,588,Punjab,Amritsar,B30,26-35,Male,19.3,Cheque,Verified
INV004817,1/10/2024,149322,SIP,2330,Haryana,Faridabad,B30,26-35,Male,20.4,Cheque,Verified
INV004588,1/10/2024,118633,Lumpsum,262725,West Bengal,Kolkata,T30,46-55,Female,16.2,UPI,Verified
INV002790,1/10/2024,102886,Lumpsum,113021,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified
INV000009,1/10/2024,101207,Lumpsum,221876,Haryana,Gurugram,T30,26-35,Male,17.1,Cheque,Verified
INV001472,1/10/2024,102886,SIP,416,West Bengal,Kolkata,T30,18-25,Male,5.4,UPI,Verified
INV000047,1/10/2024,119094,SIP,14078,Haryana,Faridabad,B30,36-45,Male,23.6,Mandate,Verified
INV004290,1/10/2024,120843,SIP,2094,Gujarat,Ahmedabad,T30,46-55,Male,41.9,Net Banking,Verified
INV001778,1/10/2024,120843,SIP,13966,Maharashtra,Mumbai,T30,26-35,Male,9.7,Mandate,Pending
INV003267,1/10/2024,100016,SIP,8062,Rajasthan,Udaipur,B30,36-45,Male,29.9,Net Banking,Verified
INV001679,1/10/2024,118632,SIP,2146,Haryana,Faridabad,B30,36-45,Female,46.7,Mandate,Verified
INV003581,1/10/2024,102887,Lumpsum,25869,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Mandate,Verified
INV003801,1/10/2024,125497,SIP,8589,Punjab,Chandigarh,T30,26-35,Male,17.8,UPI,Pending
INV000360,1/10/2024,102887,Redemption,370882,Maharashtra,Mumbai,T30,36-45,Female,55.3,Net Banking,Verified
INV002935,1/10/2024,101208,Lumpsum,177507,Madhya Pradesh,Indore,T30,18-25,Male,5.6,Cheque,Verified
INV002416,1/10/2024,148569,Redemption,238540,Telangana,Hyderabad,T30,26-35,Female,15.2,Mandate,Pending
INV003321,1/10/2024,119551,SIP,4896,Karnataka,Bangalore,T30,46-55,Male,22.5,Net Banking,Verified
INV004914,1/10/2024,119598,SIP,9755,Karnataka,Mysore,B30,26-35,Female,13.4,UPI,Verified
INV004384,1/10/2024,119092,SIP,26601,Delhi,Noida,T30,26-35,Male,12.1,Mandate,Verified
INV004763,1/10/2024,102886,SIP,11399,Karnataka,Bangalore,T30,46-55,Female,19.6,UPI,Verified
INV003263,1/10/2024,119094,SIP,51128,Tamil Nadu,Chennai,T30,26-35,Female,12.5,Cheque,Verified
INV004253,1/10/2024,102885,SIP,5617,Rajasthan,Udaipur,B30,36-45,Male,42.3,Mandate,Verified
INV004958,1/10/2024,118634,SIP,13889,Maharashtra,Mumbai,T30,36-45,Male,20.9,Mandate,Verified
INV001709,1/10/2024,101206,SIP,2520,Delhi,New Delhi,T30,36-45,Male,55.9,Net Banking,Verified
INV001745,1/10/2024,101206,Lumpsum,313454,Madhya Pradesh,Indore,T30,18-25,Male,7.3,Mandate,Verified
INV004775,1/10/2024,125497,SIP,9483,Maharashtra,Mumbai,T30,18-25,Male,4.3,Net Banking,Verified
INV003328,1/10/2024,118632,SIP,14899,Karnataka,Mysore,B30,26-35,Female,14.2,Mandate,Verified
INV001981,1/10/2024,100033,Lumpsum,41523,Gujarat,Ahmedabad,T30,26-35,Male,19.4,UPI,Verified
INV000752,1/10/2024,100033,Redemption,181748,Punjab,Chandigarh,T30,46-55,Male,32.7,Mandate,Verified
INV004514,1/10/2024,102885,SIP,1657,Haryana,Faridabad,B30,46-55,Male,40.1,Cheque,Pending
INV002628,1/10/2024,148568,Lumpsum,348334,Uttar Pradesh,Agra,B30,26-35,Male,16.4,Mandate,Verified
INV004871,1/10/2024,118635,SIP,58929,Punjab,Chandigarh,T30,26-35,Male,9.2,Mandate,Verified
INV002070,1/10/2024,100025,SIP,7341,Telangana,Hyderabad,T30,36-45,Male,40.3,Net Banking,Verified
INV002099,1/10/2024,102885,Lumpsum,197684,Tamil Nadu,Chennai,T30,36-45,Female,34.9,Mandate,Verified
INV002510,1/10/2024,119598,SIP,12400,Karnataka,Mysore,B30,36-45,Male,32.6,Cheque,Verified
INV002679,1/10/2024,101208,SIP,9173,Uttar Pradesh,Agra,B30,36-45,Male,33.8,Net Banking,Verified
INV002403,1/10/2024,125497,SIP,1018,Maharashtra,Nashik,B30,18-25,Male,3.3,Mandate,Verified
INV003863,1/10/2024,149322,SIP,5867,Gujarat,Surat,T30,36-45,Male,13.9,Cheque,Verified
INV000056,1/10/2024,120506,SIP,7539,Haryana,Faridabad,B30,26-35,Female,22.5,Cheque,Verified
INV001873,1/10/2024,149323,SIP,1144,Telangana,Hyderabad,T30,36-45,Female,38.9,Cheque,Verified
INV001648,1/10/2024,119094,Redemption,364017,Telangana,Hyderabad,T30,46-55,Female,96.8,Mandate,Verified
INV004339,1/10/2024,101208,SIP,3544,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,Net Banking,Pending
INV001547,1/10/2024,120506,Redemption,332505,Tamil Nadu,Coimbatore,B30,36-45,Male,55.7,Cheque,Verified
INV003312,1/10/2024,118635,SIP,11376,Maharashtra,Mumbai,T30,26-35,Male,7.9,Mandate,Verified
INV002854,1/10/2024,102886,SIP,1616,Rajasthan,Jaipur,T30,26-35,Female,8.9,Net Banking,Verified
INV004434,1/10/2024,149323,Lumpsum,366713,Gujarat,Surat,T30,46-55,Male,17.7,Net Banking,Verified
INV000881,1/10/2024,120506,SIP,4740,Uttar Pradesh,Agra,B30,26-35,Male,17.1,Net Banking,Verified
INV000228,1/10/2024,149322,SIP,9199,Karnataka,Bangalore,T30,26-35,Male,7.2,Cheque,Verified
INV004924,1/10/2024,119598,SIP,881,Telangana,Hyderabad,T30,36-45,Male,16.1,UPI,Verified
INV001769,1/10/2024,119095,Lumpsum,422150,Punjab,Chandigarh,T30,18-25,Male,7.4,Cheque,Verified
INV003198,1/10/2024,149324,Lumpsum,191311,Uttar Pradesh,Lucknow,T30,46-55,Female,37,UPI,Verified
INV001765,1/10/2024,125498,Lumpsum,489627,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,UPI,Verified
INV004600,1/10/2024,119095,Redemption,272996,West Bengal,Kolkata,T30,46-55,Female,35.5,Cheque,Verified
INV001499,1/10/2024,119120,SIP,5264,Karnataka,Mysore,B30,26-35,Male,12.9,Cheque,Verified
INV004814,1/10/2024,101207,SIP,2133,Karnataka,Bangalore,T30,18-25,Female,7.8,Mandate,Verified
INV001885,1/10/2024,101206,Lumpsum,231186,Karnataka,Bangalore,T30,26-35,Male,18.8,Cheque,Verified
INV002700,1/10/2024,118632,SIP,1724,Tamil Nadu,Coimbatore,B30,26-35,Male,8.1,Cheque,Verified
INV000711,1/10/2024,119094,Lumpsum,536709,Karnataka,Bangalore,T30,56+,Male,28.3,Net Banking,Verified
INV002552,1/10/2024,119092,SIP,7826,Delhi,Gurugram,T30,36-45,Male,24.4,Mandate,Verified
INV002782,1/10/2024,100016,Lumpsum,346937,Punjab,Chandigarh,T30,18-25,Male,3.7,Cheque,Verified
INV001333,1/10/2024,148569,Lumpsum,78411,Haryana,Faridabad,B30,26-35,Female,19,Cheque,Pending
INV004431,1/10/2024,119599,Redemption,35842,Tamil Nadu,Coimbatore,B30,26-35,Male,19.8,UPI,Verified
INV002471,1/10/2024,119120,Lumpsum,80721,Punjab,Chandigarh,T30,18-25,Male,3.1,Mandate,Verified
INV000233,1/10/2024,120841,SIP,2177,Madhya Pradesh,Indore,T30,46-55,Male,16.3,Net Banking,Verified
INV004266,1/10/2024,120842,SIP,6545,Delhi,New Delhi,T30,36-45,Male,35.9,Net Banking,Verified
INV003385,1/10/2024,118635,SIP,550,Punjab,Amritsar,B30,56+,Female,65.9,Cheque,Verified
INV002635,1/10/2024,119093,Lumpsum,25827,Telangana,Hyderabad,T30,18-25,Male,3.8,Mandate,Verified
INV004038,1/10/2024,118636,Redemption,122534,Gujarat,Surat,T30,26-35,Female,24.6,UPI,Verified
INV000682,1/10/2024,118632,Lumpsum,423276,Delhi,New Delhi,T30,56+,Female,69.2,Net Banking,Verified
INV003964,1/10/2024,148567,SIP,43989,Punjab,Chandigarh,T30,26-35,Male,16.7,Cheque,Pending
INV004172,1/10/2024,148569,SIP,42093,Madhya Pradesh,Indore,T30,26-35,Male,18.5,Net Banking,Verified
INV002831,1/10/2024,100016,Lumpsum,344971,Telangana,Hyderabad,T30,56+,Female,78,Net Banking,Verified
INV003403,1/11/2024,120841,Redemption,344953,Madhya Pradesh,Bhopal,B30,18-25,Male,6.3,Cheque,Verified
INV003218,1/11/2024,120504,SIP,45656,Tamil Nadu,Chennai,T30,18-25,Male,6,UPI,Verified
INV001467,1/11/2024,120504,SIP,459,Punjab,Chandigarh,T30,36-45,Male,32.5,Net Banking,Verified
INV004018,1/11/2024,101208,Redemption,478549,Punjab,Chandigarh,T30,56+,Male,47.9,Mandate,Verified
INV000813,1/11/2024,120844,SIP,20378,Telangana,Hyderabad,T30,46-55,Male,38.7,Net Banking,Verified
INV002281,1/11/2024,118636,SIP,17267,Uttar Pradesh,Lucknow,T30,18-25,Female,3.1,Net Banking,Verified
INV004749,1/11/2024,119093,SIP,506,Karnataka,Bangalore,T30,56+,Male,45.5,Mandate,Verified
INV003539,1/11/2024,118633,Lumpsum,489498,Rajasthan,Udaipur,B30,56+,Female,54.9,Net Banking,Verified
INV002495,1/11/2024,118632,SIP,8365,Maharashtra,Nashik,B30,26-35,Male,6.6,UPI,Verified
INV001419,1/11/2024,120506,SIP,1165,Delhi,New Delhi,T30,26-35,Male,7.1,Cheque,Verified
INV001673,1/11/2024,149323,SIP,8715,West Bengal,Kolkata,T30,26-35,Male,23,UPI,Verified
INV000263,1/11/2024,100033,SIP,5323,Madhya Pradesh,Bhopal,B30,56+,Male,21.8,Mandate,Verified
INV004270,1/11/2024,101206,Lumpsum,52867,Rajasthan,Udaipur,B30,18-25,Male,5.7,Mandate,Verified
INV003492,1/11/2024,148569,Redemption,350981,Gujarat,Ahmedabad,T30,36-45,Male,35.2,Mandate,Verified
INV000989,1/11/2024,120843,SIP,14264,Gujarat,Surat,T30,36-45,Male,16.1,UPI,Pending
INV000755,1/11/2024,118634,Lumpsum,248873,Uttar Pradesh,Agra,B30,26-35,Female,13.1,Net Banking,Verified
INV003144,1/11/2024,120844,SIP,7683,Haryana,Gurugram,T30,36-45,Female,38,UPI,Verified
INV004961,1/11/2024,148569,Redemption,366253,West Bengal,Kolkata,T30,36-45,Male,15,UPI,Verified
INV004719,1/11/2024,119599,SIP,6744,Haryana,Gurugram,T30,46-55,Male,86.8,Net Banking,Verified
INV000142,1/11/2024,149324,Lumpsum,145769,Uttar Pradesh,Lucknow,T30,26-35,Male,13.2,Cheque,Verified
INV004223,1/11/2024,148569,SIP,412,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Net Banking,Pending
INV002140,1/11/2024,118632,SIP,4177,Tamil Nadu,Chennai,T30,26-35,Male,15.4,Cheque,Verified
INV003537,1/11/2024,100033,Lumpsum,131820,Punjab,Amritsar,B30,18-25,Male,3.7,Net Banking,Verified
INV001854,1/11/2024,149322,Lumpsum,490229,Uttar Pradesh,Kanpur,B30,46-55,Male,67.3,Net Banking,Verified
INV004135,1/11/2024,149323,SIP,2477,Tamil Nadu,Coimbatore,B30,26-35,Female,18.7,UPI,Verified
INV003423,1/11/2024,149324,SIP,6139,Delhi,Noida,T30,18-25,Female,3.2,Net Banking,Pending
INV004510,1/11/2024,120504,SIP,9343,Haryana,Gurugram,T30,56+,Male,71.8,Net Banking,Verified
INV004344,1/11/2024,148569,Redemption,360347,Haryana,Faridabad,B30,26-35,Male,13.5,Net Banking,Verified
INV000532,1/11/2024,101207,Redemption,31942,Madhya Pradesh,Bhopal,B30,26-35,Male,9,Cheque,Verified
INV000214,1/11/2024,120505,SIP,2346,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Net Banking,Verified
INV003181,1/11/2024,149324,SIP,5882,Karnataka,Bangalore,T30,18-25,Female,3.9,Cheque,Verified
INV003736,1/11/2024,148568,SIP,25566,Karnataka,Mysore,B30,18-25,Male,4.9,UPI,Verified
INV003742,1/11/2024,119120,SIP,17737,Tamil Nadu,Chennai,T30,56+,Female,53.9,UPI,Verified
INV000703,1/11/2024,125498,SIP,7759,Delhi,New Delhi,T30,26-35,Male,15.4,UPI,Verified
INV004353,1/11/2024,118635,Lumpsum,222986,Uttar Pradesh,Agra,B30,56+,Male,31.2,Cheque,Verified
INV001106,1/11/2024,125497,SIP,9669,Tamil Nadu,Chennai,T30,26-35,Male,13.1,Mandate,Verified
INV002176,1/11/2024,119092,Lumpsum,400583,Haryana,Faridabad,B30,56+,Male,32,Mandate,Verified
INV001047,1/11/2024,149322,Lumpsum,475917,Tamil Nadu,Chennai,T30,56+,Female,78.8,Cheque,Verified
INV004388,1/11/2024,102885,Lumpsum,116845,Gujarat,Surat,T30,26-35,Female,10.3,Net Banking,Verified
INV002885,1/11/2024,125497,Lumpsum,45105,Delhi,Gurugram,T30,26-35,Male,23.4,Mandate,Verified
INV000566,1/11/2024,120506,Lumpsum,10380,Uttar Pradesh,Agra,B30,36-45,Male,18.2,Cheque,Verified
INV002131,1/11/2024,120843,SIP,539,Madhya Pradesh,Bhopal,B30,46-55,Male,75.1,Mandate,Verified
INV002344,1/11/2024,119095,Lumpsum,28178,Punjab,Chandigarh,T30,46-55,Female,92.9,Mandate,Verified
INV001863,1/11/2024,120503,Lumpsum,385999,Rajasthan,Jaipur,T30,36-45,Male,24.2,UPI,Verified
INV003797,1/11/2024,119552,Lumpsum,208518,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Net Banking,Verified
INV003352,1/11/2024,102885,SIP,8444,Maharashtra,Mumbai,T30,36-45,Male,59.3,UPI,Verified
INV003229,1/11/2024,119551,Redemption,44755,Maharashtra,Mumbai,T30,46-55,Female,64.4,Net Banking,Verified
INV001744,1/11/2024,119552,SIP,3510,Karnataka,Mysore,B30,26-35,Male,15.9,Cheque,Verified
INV001066,1/11/2024,100033,Lumpsum,205518,Haryana,Gurugram,T30,26-35,Male,23.2,Cheque,Verified
INV000171,1/11/2024,149324,SIP,525,Delhi,Noida,T30,18-25,Female,6.2,Mandate,Verified
INV003602,1/11/2024,149322,SIP,501,Maharashtra,Nashik,B30,46-55,Male,75.4,Mandate,Verified
INV002545,1/11/2024,120504,Redemption,386932,Haryana,Faridabad,B30,36-45,Male,31.5,Net Banking,Verified
INV001865,1/11/2024,149323,SIP,3474,Telangana,Hyderabad,T30,18-25,Female,4.3,Mandate,Verified
INV000543,1/11/2024,148568,SIP,16243,Haryana,Gurugram,T30,36-45,Male,45.4,Cheque,Verified
INV000649,1/11/2024,119095,SIP,5468,Tamil Nadu,Chennai,T30,36-45,Male,27.3,Mandate,Verified
INV003683,1/11/2024,119094,SIP,46894,Telangana,Hyderabad,T30,26-35,Female,21,Cheque,Verified
INV003167,1/11/2024,148568,SIP,7559,Telangana,Hyderabad,T30,26-35,Male,19.8,UPI,Verified
INV003961,1/11/2024,120506,SIP,2361,Rajasthan,Udaipur,B30,46-55,Male,39.6,Net Banking,Verified
INV000360,1/11/2024,120842,SIP,886,Maharashtra,Mumbai,T30,36-45,Female,55.3,Net Banking,Verified
INV002594,1/11/2024,102887,Redemption,346681,Haryana,Gurugram,T30,26-35,Male,23.7,Net Banking,Pending
INV002010,1/11/2024,100025,SIP,17634,Uttar Pradesh,Agra,B30,56+,Male,11.6,UPI,Verified
INV003168,1/11/2024,149323,SIP,2306,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Cheque,Verified
INV001170,1/11/2024,149323,Redemption,376526,Karnataka,Mysore,B30,36-45,Male,34.6,Mandate,Verified
INV004939,1/11/2024,120504,Lumpsum,567295,Punjab,Amritsar,B30,18-25,Male,4.7,Mandate,Verified
INV000540,1/11/2024,100033,Redemption,370304,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
