investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003978,2024-01-08,101207,Sip,25496,Telangana,Hyderabad,T30,26-35,Female,6.2,UPI,Verified
INV001747,2024-01-08,101207,Lumpsum,394469,Madhya Pradesh,Indore,T30,18-25,Female,3.8,UPI,Verified
INV004285,2024-01-08,120843,Lumpsum,154122,Punjab,Chandigarh,T30,26-35,Male,8.0,UPI,Verified
INV003161,2024-01-08,119599,Lumpsum,341506,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,Net Banking,Verified
INV001111,2024-01-08,101206,Redemption,150718,Delhi,Gurugram,T30,18-25,Male,7.8,Net Banking,Verified
INV000567,2024-01-08,120843,Lumpsum,329312,Delhi,New Delhi,T30,26-35,Male,9.1,Cheque,Verified
INV003713,2024-01-08,119551,Sip,2267,West Bengal,Kolkata,T30,36-45,Female,29.9,Net Banking,Verified
INV003902,2024-01-08,118636,Redemption,357460,Karnataka,Mysore,B30,26-35,Male,23.1,Mandate,Verified
INV000156,2024-01-08,125497,Sip,3302,Telangana,Hyderabad,T30,46-55,Male,29.1,UPI,Verified
INV000260,2024-01-08,149322,Sip,2582,Delhi,Gurugram,T30,18-25,Male,4.1,Mandate,Verified
INV001916,2024-01-08,100033,Sip,2612,Haryana,Gurugram,T30,26-35,Male,11.0,Cheque,Verified
INV003473,2024-01-08,120843,Sip,1197,Telangana,Hyderabad,T30,26-35,Male,16.5,UPI,Verified
INV003136,2024-01-08,125497,Lumpsum,21407,Haryana,Gurugram,T30,56+,Male,34.4,Cheque,Verified
INV001385,2024-01-08,119092,Sip,2097,Tamil Nadu,Chennai,T30,26-35,Male,13.7,Mandate,Verified
INV004833,2024-01-08,118635,Lumpsum,351348,Madhya Pradesh,Bhopal,B30,26-35,Female,16.5,Cheque,Verified
INV004983,2024-01-08,148569,Redemption,170231,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Mandate,Verified
INV004887,2024-01-08,120503,Lumpsum,4541,Gujarat,Surat,T30,56+,Female,79.4,Mandate,Verified
INV004946,2024-01-08,120841,Redemption,186769,Gujarat,Surat,T30,26-35,Female,19.5,Net Banking,Verified
INV004609,2024-01-08,149322,Lumpsum,54390,Karnataka,Bangalore,T30,26-35,Female,10.3,UPI,Verified
INV004609,2024-01-08,120506,Sip,3263,Karnataka,Bangalore,T30,26-35,Female,10.3,Net Banking,Verified
INV002754,2024-01-08,120504,Sip,17836,Karnataka,Bangalore,T30,46-55,Male,82.6,Net Banking,Verified
INV003398,2024-01-08,149323,Lumpsum,325398,Karnataka,Bangalore,T30,36-45,Male,42.0,Cheque,Verified
INV004774,2024-01-08,120843,Lumpsum,357780,Tamil Nadu,Coimbatore,B30,36-45,Male,21.8,UPI,Verified
INV002951,2024-01-08,102886,Lumpsum,28656,Karnataka,Bangalore,T30,36-45,Male,58.6,Cheque,Verified
INV002523,2024-01-08,118634,Lumpsum,283929,Telangana,Hyderabad,T30,46-55,Female,57.2,Mandate,Verified
INV003957,2024-01-08,120841,Sip,4104,Delhi,Noida,T30,36-45,Male,30.9,Mandate,Verified
INV000833,2024-01-08,100025,Sip,2520,Maharashtra,Nashik,B30,18-25,Male,4.4,Mandate,Verified
INV004178,2024-01-08,120506,Sip,1991,Rajasthan,Jaipur,T30,26-35,Male,24.4,Net Banking,Verified
INV003133,2024-01-08,102886,Lumpsum,316291,West Bengal,Kolkata,T30,46-55,Male,72.8,Net Banking,Verified
INV000138,2024-01-09,119092,Lumpsum,183948,Telangana,Hyderabad,T30,26-35,Male,24.7,UPI,Verified
INV001105,2024-01-09,101206,Lumpsum,310210,West Bengal,Kolkata,T30,18-25,Female,3.4,UPI,Verified
INV000044,2024-01-09,125498,Lumpsum,308582,Karnataka,Mysore,B30,36-45,Male,34.9,Net Banking,Verified
INV004672,2024-01-09,102886,Lumpsum,443932,Rajasthan,Jaipur,T30,26-35,Male,23.9,Cheque,Pending
INV001287,2024-01-09,120506,Sip,4216,Telangana,Hyderabad,T30,36-45,Female,19.1,UPI,Verified
INV004852,2024-01-09,119092,Sip,498,Gujarat,Ahmedabad,T30,36-45,Male,35.1,Mandate,Verified
INV001881,2024-01-09,120505,Sip,29130,Telangana,Hyderabad,T30,26-35,Male,11.2,Net Banking,Verified
INV000608,2024-01-09,119092,Sip,14394,Haryana,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified
INV002030,2024-01-09,119552,Redemption,508939,Madhya Pradesh,Bhopal,B30,36-45,Male,31.7,Net Banking,Verified
INV003171,2024-01-09,102885,Sip,8539,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified
INV002101,2024-01-09,119599,Sip,1651,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,Net Banking,Verified
INV000818,2024-01-09,101206,Redemption,317854,Telangana,Hyderabad,T30,56+,Female,62.5,UPI,Verified
INV002951,2024-01-09,120503,Lumpsum,243569,Karnataka,Bangalore,T30,36-45,Male,58.6,Cheque,Verified
INV002490,2024-01-09,100016,Sip,6591,Gujarat,Surat,T30,36-45,Female,28.1,Cheque,Verified
INV002690,2024-01-09,100033,Redemption,240839,Karnataka,Mysore,B30,36-45,Male,58.0,Cheque,Verified
INV002168,2024-01-09,118632,Sip,9383,Rajasthan,Jaipur,T30,36-45,Male,34.9,Cheque,Verified
INV003544,2024-01-09,118635,Sip,28671,Delhi,Gurugram,T30,26-35,Male,11.7,Mandate,Verified
INV000463,2024-01-09,120844,Sip,451,Gujarat,Ahmedabad,T30,26-35,Male,8.9,Cheque,Verified
INV002958,2024-01-09,118636,Lumpsum,81990,Punjab,Amritsar,B30,26-35,Male,10.3,Mandate,Verified
INV002069,2024-01-09,100025,Sip,50812,West Bengal,Kolkata,T30,46-55,Male,59.0,Cheque,Verified
INV000167,2024-01-09,118632,Sip,4859,Gujarat,Ahmedabad,T30,56+,Male,55.3,Cheque,Verified
INV001579,2024-01-09,120843,Sip,2446,Karnataka,Bangalore,T30,46-55,Male,71.1,Net Banking,Verified
INV001692,2024-01-09,119599,Sip,4921,Rajasthan,Jaipur,T30,26-35,Male,11.7,Mandate,Verified
INV004080,2024-01-09,119120,Lumpsum,242739,Punjab,Amritsar,B30,26-35,Female,18.7,Mandate,Verified
INV004957,2024-01-09,102887,Sip,2190,Delhi,New Delhi,T30,36-45,Male,51.2,Net Banking,Verified
INV000293,2024-01-09,125497,Sip,17150,Karnataka,Mysore,B30,26-35,Female,19.3,UPI,Verified
INV000630,2024-01-09,118634,Redemption,364446,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,Net Banking,Verified
INV001765,2024-01-09,120841,Lumpsum,97105,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,Cheque,Verified
INV000578,2024-01-09,101207,Lumpsum,115684,Maharashtra,Nashik,B30,26-35,Male,10.9,UPI,Verified
INV000367,2024-01-09,148567,Sip,6893,Haryana,Gurugram,T30,36-45,Male,38.5,UPI,Verified
INV002223,2024-01-09,118632,Sip,14814,Karnataka,Bangalore,T30,36-45,Female,40.7,UPI,Verified
INV002520,2024-01-09,120503,Lumpsum,354499,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Cheque,Verified
INV001410,2024-01-09,120507,Lumpsum,204366,Maharashtra,Mumbai,T30,46-55,Male,26.5,Net Banking,Verified
INV003815,2024-01-09,119598,Lumpsum,591598,Gujarat,Surat,T30,36-45,Male,38.7,UPI,Verified
INV001701,2024-01-09,102885,Redemption,49289,Karnataka,Mysore,B30,26-35,Female,24.4,Mandate,Verified
INV002950,2024-01-09,101208,Lumpsum,423091,Madhya Pradesh,Indore,T30,46-55,Female,37.4,UPI,Verified
INV004380,2024-01-09,120507,Redemption,413580,Gujarat,Surat,T30,36-45,Male,16.6,Mandate,Verified
INV000960,2024-01-09,120506,Sip,808,West Bengal,Kolkata,T30,46-55,Male,90.6,Net Banking,Verified
INV001259,2024-01-09,120506,Lumpsum,290394,Telangana,Hyderabad,T30,26-35,Female,10.6,Mandate,Verified
INV000432,2024-01-09,100016,Lumpsum,208366,Maharashtra,Pune,T30,18-25,Female,6.7,UPI,Verified
INV002107,2024-01-09,100033,Sip,24487,Telangana,Hyderabad,T30,26-35,Male,18.2,Cheque,Verified
INV000313,2024-01-09,119093,Lumpsum,92005,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Mandate,Pending
INV002570,2024-01-09,149323,Lumpsum,497379,Punjab,Chandigarh,T30,36-45,Male,55.3,Mandate,Verified
INV004253,2024-01-09,120503,Lumpsum,307911,Rajasthan,Udaipur,B30,36-45,Male,42.3,UPI,Verified
INV003787,2024-01-09,118636,Sip,7284,Karnataka,Mysore,B30,46-55,Male,29.3,Net Banking,Verified
INV001013,2024-01-09,100025,Sip,10012,Telangana,Hyderabad,T30,36-45,Male,40.6,Cheque,Verified
INV001064,2024-01-09,102887,Sip,29058,West Bengal,Kolkata,T30,46-55,Male,67.9,Net Banking,Verified
INV002584,2024-01-09,119552,Sip,22012,Tamil Nadu,Chennai,T30,36-45,Female,40.0,Net Banking,Verified
INV004932,2024-01-09,120841,Lumpsum,352318,Tamil Nadu,Chennai,T30,26-35,Female,21.1,UPI,Verified
INV004058,2024-01-09,118632,Sip,2250,Tamil Nadu,Chennai,T30,26-35,Male,22.5,Mandate,Verified
INV001480,2024-01-09,148567,Sip,12372,West Bengal,Kolkata,T30,18-25,Male,3.1,Net Banking,Pending
INV003973,2024-01-09,149322,Redemption,180481,Rajasthan,Jaipur,T30,26-35,Male,11.4,Cheque,Verified
INV001228,2024-01-09,118632,Redemption,199032,Karnataka,Bangalore,T30,36-45,Female,29.8,Mandate,Pending
INV000659,2024-01-09,118636,Sip,409,Haryana,Faridabad,B30,26-35,Male,17.2,Cheque,Verified
INV001006,2024-01-09,120504,Sip,41669,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,UPI,Verified
INV002772,2024-01-09,101207,Sip,4196,Haryana,Faridabad,B30,26-35,Male,14.7,Net Banking,Verified
INV004741,2024-01-09,120503,Lumpsum,312903,Telangana,Hyderabad,T30,26-35,Female,24.9,Cheque,Verified
INV000129,2024-01-09,148569,Lumpsum,172590,Punjab,Amritsar,B30,26-35,Female,21.4,UPI,Verified
INV004638,2024-01-09,118636,Lumpsum,429333,Delhi,New Delhi,T30,26-35,Male,6.3,Mandate,Verified
INV004513,2024-01-09,102885,Sip,2476,Karnataka,Mysore,B30,36-45,Female,16.9,Net Banking,Verified
INV002739,2024-01-09,125497,Sip,40730,Tamil Nadu,Chennai,T30,36-45,Female,20.6,Cheque,Verified
INV000082,2024-01-09,125497,Sip,2172,Rajasthan,Udaipur,B30,26-35,Female,19.6,Net Banking,Verified
INV000059,2024-01-10,148568,Sip,1764,Maharashtra,Nashik,B30,18-25,Male,5.2,Mandate,Verified
INV003485,2024-01-10,148569,Lumpsum,300613,Haryana,Gurugram,T30,36-45,Male,39.1,Net Banking,Verified
INV003974,2024-01-10,118636,Sip,14754,Maharashtra,Nashik,B30,46-55,Male,73.6,UPI,Verified
INV004441,2024-01-10,125498,Sip,2935,Uttar Pradesh,Lucknow,T30,26-35,Male,24.0,Cheque,Verified
INV001455,2024-01-10,100025,Sip,7465,Madhya Pradesh,Indore,T30,36-45,Male,26.8,UPI,Verified
INV001680,2024-01-10,120841,Sip,9658,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Net Banking,Verified
INV003803,2024-01-10,101206,Lumpsum,127751,Rajasthan,Jaipur,T30,26-35,Male,10.8,UPI,Verified
INV002379,2024-01-10,119092,Sip,4723,Madhya Pradesh,Bhopal,B30,26-35,Male,15.6,Cheque,Verified
INV001680,2024-01-10,120503,Lumpsum,449350,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Mandate,Verified
INV004717,2024-01-10,120841,Redemption,278427,Maharashtra,Nashik,B30,36-45,Female,12.6,Net Banking,Verified
INV004581,2024-01-10,101207,Sip,4666,Gujarat,Surat,T30,26-35,Male,14.7,Cheque,Verified
INV001398,2024-01-10,100025,Sip,982,Madhya Pradesh,Indore,T30,26-35,Female,18.4,Cheque,Verified
INV002335,2024-01-10,100033,Sip,588,Punjab,Amritsar,B30,26-35,Male,19.3,Cheque,Verified
INV004817,2024-01-10,149322,Sip,2330,Haryana,Faridabad,B30,26-35,Male,20.4,Cheque,Verified
INV004588,2024-01-10,118633,Lumpsum,262725,West Bengal,Kolkata,T30,46-55,Female,16.2,UPI,Verified
INV002790,2024-01-10,102886,Lumpsum,113021,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified
INV000009,2024-01-10,101207,Lumpsum,221876,Haryana,Gurugram,T30,26-35,Male,17.1,Cheque,Verified
INV001472,2024-01-10,102886,Sip,416,West Bengal,Kolkata,T30,18-25,Male,5.4,UPI,Verified
INV000047,2024-01-10,119094,Sip,14078,Haryana,Faridabad,B30,36-45,Male,23.6,Mandate,Verified
INV004290,2024-01-10,120843,Sip,2094,Gujarat,Ahmedabad,T30,46-55,Male,41.9,Net Banking,Verified
INV001778,2024-01-10,120843,Sip,13966,Maharashtra,Mumbai,T30,26-35,Male,9.7,Mandate,Pending
INV003267,2024-01-10,100016,Sip,8062,Rajasthan,Udaipur,B30,36-45,Male,29.9,Net Banking,Verified
INV001679,2024-01-10,118632,Sip,2146,Haryana,Faridabad,B30,36-45,Female,46.7,Mandate,Verified
INV003581,2024-01-10,102887,Lumpsum,25869,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Mandate,Verified
INV003801,2024-01-10,125497,Sip,8589,Punjab,Chandigarh,T30,26-35,Male,17.8,UPI,Pending
INV000360,2024-01-10,102887,Redemption,370882,Maharashtra,Mumbai,T30,36-45,Female,55.3,Net Banking,Verified
INV002935,2024-01-10,101208,Lumpsum,177507,Madhya Pradesh,Indore,T30,18-25,Male,5.6,Cheque,Verified
INV002416,2024-01-10,148569,Redemption,238540,Telangana,Hyderabad,T30,26-35,Female,15.2,Mandate,Pending
INV003321,2024-01-10,119551,Sip,4896,Karnataka,Bangalore,T30,46-55,Male,22.5,Net Banking,Verified
INV004914,2024-01-10,119598,Sip,9755,Karnataka,Mysore,B30,26-35,Female,13.4,UPI,Verified
INV004384,2024-01-10,119092,Sip,26601,Delhi,Noida,T30,26-35,Male,12.1,Mandate,Verified
INV004763,2024-01-10,102886,Sip,11399,Karnataka,Bangalore,T30,46-55,Female,19.6,UPI,Verified
INV003263,2024-01-10,119094,Sip,51128,Tamil Nadu,Chennai,T30,26-35,Female,12.5,Cheque,Verified
INV004253,2024-01-10,102885,Sip,5617,Rajasthan,Udaipur,B30,36-45,Male,42.3,Mandate,Verified
INV004958,2024-01-10,118634,Sip,13889,Maharashtra,Mumbai,T30,36-45,Male,20.9,Mandate,Verified
INV001709,2024-01-10,101206,Sip,2520,Delhi,New Delhi,T30,36-45,Male,55.9,Net Banking,Verified
INV001745,2024-01-10,101206,Lumpsum,313454,Madhya Pradesh,Indore,T30,18-25,Male,7.3,Mandate,Verified
INV004775,2024-01-10,125497,Sip,9483,Maharashtra,Mumbai,T30,18-25,Male,4.3,Net Banking,Verified
INV003328,2024-01-10,118632,Sip,14899,Karnataka,Mysore,B30,26-35,Female,14.2,Mandate,Verified
INV001981,2024-01-10,100033,Lumpsum,41523,Gujarat,Ahmedabad,T30,26-35,Male,19.4,UPI,Verified
INV000752,2024-01-10,100033,Redemption,181748,Punjab,Chandigarh,T30,46-55,Male,32.7,Mandate,Verified
INV004514,2024-01-10,102885,Sip,1657,Haryana,Faridabad,B30,46-55,Male,40.1,Cheque,Pending
INV002628,2024-01-10,148568,Lumpsum,348334,Uttar Pradesh,Agra,B30,26-35,Male,16.4,Mandate,Verified
INV004871,2024-01-10,118635,Sip,58929,Punjab,Chandigarh,T30,26-35,Male,9.2,Mandate,Verified
INV002070,2024-01-10,100025,Sip,7341,Telangana,Hyderabad,T30,36-45,Male,40.3,Net Banking,Verified
INV002099,2024-01-10,102885,Lumpsum,197684,Tamil Nadu,Chennai,T30,36-45,Female,34.9,Mandate,Verified
INV002510,2024-01-10,119598,Sip,12400,Karnataka,Mysore,B30,36-45,Male,32.6,Cheque,Verified
INV002679,2024-01-10,101208,Sip,9173,Uttar Pradesh,Agra,B30,36-45,Male,33.8,Net Banking,Verified
INV002403,2024-01-10,125497,Sip,1018,Maharashtra,Nashik,B30,18-25,Male,3.3,Mandate,Verified
INV003863,2024-01-10,149322,Sip,5867,Gujarat,Surat,T30,36-45,Male,13.9,Cheque,Verified
INV000056,2024-01-10,120506,Sip,7539,Haryana,Faridabad,B30,26-35,Female,22.5,Cheque,Verified
INV001873,2024-01-10,149323,Sip,1144,Telangana,Hyderabad,T30,36-45,Female,38.9,Cheque,Verified
INV001648,2024-01-10,119094,Redemption,364017,Telangana,Hyderabad,T30,46-55,Female,96.8,Mandate,Verified
INV004339,2024-01-10,101208,Sip,3544,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,Net Banking,Pending
INV001547,2024-01-10,120506,Redemption,332505,Tamil Nadu,Coimbatore,B30,36-45,Male,55.7,Cheque,Verified
INV003312,2024-01-10,118635,Sip,11376,Maharashtra,Mumbai,T30,26-35,Male,7.9,Mandate,Verified
INV002854,2024-01-10,102886,Sip,1616,Rajasthan,Jaipur,T30,26-35,Female,8.9,Net Banking,Verified
INV004434,2024-01-10,149323,Lumpsum,366713,Gujarat,Surat,T30,46-55,Male,17.7,Net Banking,Verified
INV000881,2024-01-10,120506,Sip,4740,Uttar Pradesh,Agra,B30,26-35,Male,17.1,Net Banking,Verified
INV000228,2024-01-10,149322,Sip,9199,Karnataka,Bangalore,T30,26-35,Male,7.2,Cheque,Verified
INV004924,2024-01-10,119598,Sip,881,Telangana,Hyderabad,T30,36-45,Male,16.1,UPI,Verified
INV001769,2024-01-10,119095,Lumpsum,422150,Punjab,Chandigarh,T30,18-25,Male,7.4,Cheque,Verified
INV003198,2024-01-10,149324,Lumpsum,191311,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,UPI,Verified
INV001765,2024-01-10,125498,Lumpsum,489627,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,UPI,Verified
INV004600,2024-01-10,119095,Redemption,272996,West Bengal,Kolkata,T30,46-55,Female,35.5,Cheque,Verified
INV001499,2024-01-10,119120,Sip,5264,Karnataka,Mysore,B30,26-35,Male,12.9,Cheque,Verified
INV004814,2024-01-10,101207,Sip,2133,Karnataka,Bangalore,T30,18-25,Female,7.8,Mandate,Verified
INV001885,2024-01-10,101206,Lumpsum,231186,Karnataka,Bangalore,T30,26-35,Male,18.8,Cheque,Verified
INV002700,2024-01-10,118632,Sip,1724,Tamil Nadu,Coimbatore,B30,26-35,Male,8.1,Cheque,Verified
INV000711,2024-01-10,119094,Lumpsum,536709,Karnataka,Bangalore,T30,56+,Male,28.3,Net Banking,Verified
INV002552,2024-01-10,119092,Sip,7826,Delhi,Gurugram,T30,36-45,Male,24.4,Mandate,Verified
INV002782,2024-01-10,100016,Lumpsum,346937,Punjab,Chandigarh,T30,18-25,Male,3.7,Cheque,Verified
INV001333,2024-01-10,148569,Lumpsum,78411,Haryana,Faridabad,B30,26-35,Female,19.0,Cheque,Pending
INV004431,2024-01-10,119599,Redemption,35842,Tamil Nadu,Coimbatore,B30,26-35,Male,19.8,UPI,Verified
INV002471,2024-01-10,119120,Lumpsum,80721,Punjab,Chandigarh,T30,18-25,Male,3.1,Mandate,Verified
INV000233,2024-01-10,120841,Sip,2177,Madhya Pradesh,Indore,T30,46-55,Male,16.3,Net Banking,Verified
INV004266,2024-01-10,120842,Sip,6545,Delhi,New Delhi,T30,36-45,Male,35.9,Net Banking,Verified
INV003385,2024-01-10,118635,Sip,550,Punjab,Amritsar,B30,56+,Female,65.9,Cheque,Verified
INV002635,2024-01-10,119093,Lumpsum,25827,Telangana,Hyderabad,T30,18-25,Male,3.8,Mandate,Verified
INV004038,2024-01-10,118636,Redemption,122534,Gujarat,Surat,T30,26-35,Female,24.6,UPI,Verified
INV000682,2024-01-10,118632,Lumpsum,423276,Delhi,New Delhi,T30,56+,Female,69.2,Net Banking,Verified
INV003964,2024-01-10,148567,Sip,43989,Punjab,Chandigarh,T30,26-35,Male,16.7,Cheque,Pending
INV004172,2024-01-10,148569,Sip,42093,Madhya Pradesh,Indore,T30,26-35,Male,18.5,Net Banking,Verified
INV002831,2024-01-10,100016,Lumpsum,344971,Telangana,Hyderabad,T30,56+,Female,78.0,Net Banking,Verified
INV003403,2024-01-11,120841,Redemption,344953,Madhya Pradesh,Bhopal,B30,18-25,Male,6.3,Cheque,Verified
INV003218,2024-01-11,120504,Sip,45656,Tamil Nadu,Chennai,T30,18-25,Male,6.0,UPI,Verified
INV001467,2024-01-11,120504,Sip,459,Punjab,Chandigarh,T30,36-45,Male,32.5,Net Banking,Verified
INV004018,2024-01-11,101208,Redemption,478549,Punjab,Chandigarh,T30,56+,Male,47.9,Mandate,Verified
INV000813,2024-01-11,120844,Sip,20378,Telangana,Hyderabad,T30,46-55,Male,38.7,Net Banking,Verified
INV002281,2024-01-11,118636,Sip,17267,Uttar Pradesh,Lucknow,T30,18-25,Female,3.1,Net Banking,Verified
INV004749,2024-01-11,119093,Sip,506,Karnataka,Bangalore,T30,56+,Male,45.5,Mandate,Verified
INV003539,2024-01-11,118633,Lumpsum,489498,Rajasthan,Udaipur,B30,56+,Female,54.9,Net Banking,Verified
INV002495,2024-01-11,118632,Sip,8365,Maharashtra,Nashik,B30,26-35,Male,6.6,UPI,Verified
INV001419,2024-01-11,120506,Sip,1165,Delhi,New Delhi,T30,26-35,Male,7.1,Cheque,Verified
INV001673,2024-01-11,149323,Sip,8715,West Bengal,Kolkata,T30,26-35,Male,23.0,UPI,Verified
INV000263,2024-01-11,100033,Sip,5323,Madhya Pradesh,Bhopal,B30,56+,Male,21.8,Mandate,Verified
INV004270,2024-01-11,101206,Lumpsum,52867,Rajasthan,Udaipur,B30,18-25,Male,5.7,Mandate,Verified
INV003492,2024-01-11,148569,Redemption,350981,Gujarat,Ahmedabad,T30,36-45,Male,35.2,Mandate,Verified
INV000989,2024-01-11,120843,Sip,14264,Gujarat,Surat,T30,36-45,Male,16.1,UPI,Pending
INV000755,2024-01-11,118634,Lumpsum,248873,Uttar Pradesh,Agra,B30,26-35,Female,13.1,Net Banking,Verified
INV003144,2024-01-11,120844,Sip,7683,Haryana,Gurugram,T30,36-45,Female,38.0,UPI,Verified
INV004961,2024-01-11,148569,Redemption,366253,West Bengal,Kolkata,T30,36-45,Male,15.0,UPI,Verified
INV004719,2024-01-11,119599,Sip,6744,Haryana,Gurugram,T30,46-55,Male,86.8,Net Banking,Verified
INV000142,2024-01-11,149324,Lumpsum,145769,Uttar Pradesh,Lucknow,T30,26-35,Male,13.2,Cheque,Verified
INV004223,2024-01-11,148569,Sip,412,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Net Banking,Pending
INV002140,2024-01-11,118632,Sip,4177,Tamil Nadu,Chennai,T30,26-35,Male,15.4,Cheque,Verified
INV003537,2024-01-11,100033,Lumpsum,131820,Punjab,Amritsar,B30,18-25,Male,3.7,Net Banking,Verified
INV001854,2024-01-11,149322,Lumpsum,490229,Uttar Pradesh,Kanpur,B30,46-55,Male,67.3,Net Banking,Verified
INV004135,2024-01-11,149323,Sip,2477,Tamil Nadu,Coimbatore,B30,26-35,Female,18.7,UPI,Verified
INV003423,2024-01-11,149324,Sip,6139,Delhi,Noida,T30,18-25,Female,3.2,Net Banking,Pending
INV004510,2024-01-11,120504,Sip,9343,Haryana,Gurugram,T30,56+,Male,71.8,Net Banking,Verified
INV004344,2024-01-11,148569,Redemption,360347,Haryana,Faridabad,B30,26-35,Male,13.5,Net Banking,Verified
INV000532,2024-01-11,101207,Redemption,31942,Madhya Pradesh,Bhopal,B30,26-35,Male,9.0,Cheque,Verified
INV000214,2024-01-11,120505,Sip,2346,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Net Banking,Verified
INV003181,2024-01-11,149324,Sip,5882,Karnataka,Bangalore,T30,18-25,Female,3.9,Cheque,Verified
INV003736,2024-01-11,148568,Sip,25566,Karnataka,Mysore,B30,18-25,Male,4.9,UPI,Verified
INV003742,2024-01-11,119120,Sip,17737,Tamil Nadu,Chennai,T30,56+,Female,53.9,UPI,Verified
INV000703,2024-01-11,125498,Sip,7759,Delhi,New Delhi,T30,26-35,Male,15.4,UPI,Verified
INV004353,2024-01-11,118635,Lumpsum,222986,Uttar Pradesh,Agra,B30,56+,Male,31.2,Cheque,Verified
INV001106,2024-01-11,125497,Sip,9669,Tamil Nadu,Chennai,T30,26-35,Male,13.1,Mandate,Verified
INV002176,2024-01-11,119092,Lumpsum,400583,Haryana,Faridabad,B30,56+,Male,32.0,Mandate,Verified
INV001047,2024-01-11,149322,Lumpsum,475917,Tamil Nadu,Chennai,T30,56+,Female,78.8,Cheque,Verified
INV004388,2024-01-11,102885,Lumpsum,116845,Gujarat,Surat,T30,26-35,Female,10.3,Net Banking,Verified
INV002885,2024-01-11,125497,Lumpsum,45105,Delhi,Gurugram,T30,26-35,Male,23.4,Mandate,Verified
INV000566,2024-01-11,120506,Lumpsum,10380,Uttar Pradesh,Agra,B30,36-45,Male,18.2,Cheque,Verified
INV002131,2024-01-11,120843,Sip,539,Madhya Pradesh,Bhopal,B30,46-55,Male,75.1,Mandate,Verified
INV002344,2024-01-11,119095,Lumpsum,28178,Punjab,Chandigarh,T30,46-55,Female,92.9,Mandate,Verified
INV001863,2024-01-11,120503,Lumpsum,385999,Rajasthan,Jaipur,T30,36-45,Male,24.2,UPI,Verified
INV003797,2024-01-11,119552,Lumpsum,208518,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Net Banking,Verified
INV003352,2024-01-11,102885,Sip,8444,Maharashtra,Mumbai,T30,36-45,Male,59.3,UPI,Verified
INV003229,2024-01-11,119551,Redemption,44755,Maharashtra,Mumbai,T30,46-55,Female,64.4,Net Banking,Verified
INV001744,2024-01-11,119552,Sip,3510,Karnataka,Mysore,B30,26-35,Male,15.9,Cheque,Verified
INV001066,2024-01-11,100033,Lumpsum,205518,Haryana,Gurugram,T30,26-35,Male,23.2,Cheque,Verified
INV000171,2024-01-11,149324,Sip,525,Delhi,Noida,T30,18-25,Female,6.2,Mandate,Verified
INV003602,2024-01-11,149322,Sip,501,Maharashtra,Nashik,B30,46-55,Male,75.4,Mandate,Verified
INV002545,2024-01-11,120504,Redemption,386932,Haryana,Faridabad,B30,36-45,Male,31.5,Net Banking,Verified
INV001865,2024-01-11,149323,Sip,3474,Telangana,Hyderabad,T30,18-25,Female,4.3,Mandate,Verified
INV000543,2024-01-11,148568,Sip,16243,Haryana,Gurugram,T30,36-45,Male,45.4,Cheque,Verified
INV000649,2024-01-11,119095,Sip,5468,Tamil Nadu,Chennai,T30,36-45,Male,27.3,Mandate,Verified
INV003683,2024-01-11,119094,Sip,46894,Telangana,Hyderabad,T30,26-35,Female,21.0,Cheque,Verified
INV003167,2024-01-11,148568,Sip,7559,Telangana,Hyderabad,T30,26-35,Male,19.8,UPI,Verified
INV003961,2024-01-11,120506,Sip,2361,Rajasthan,Udaipur,B30,46-55,Male,39.6,Net Banking,Verified
INV000360,2024-01-11,120842,Sip,886,Maharashtra,Mumbai,T30,36-45,Female,55.3,Net Banking,Verified
INV002594,2024-01-11,102887,Redemption,346681,Haryana,Gurugram,T30,26-35,Male,23.7,Net Banking,Pending
INV002010,2024-01-11,100025,Sip,17634,Uttar Pradesh,Agra,B30,56+,Male,11.6,UPI,Verified
INV003168,2024-01-11,149323,Sip,2306,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Cheque,Verified
INV001170,2024-01-11,149323,Redemption,376526,Karnataka,Mysore,B30,36-45,Male,34.6,Mandate,Verified
